number,value,datetime_start,datetime_complete,duration,params_beta,params_sigma,state
149,0.6644081825590644,2025-11-14 23:06:26.178255,2025-11-14 23:06:26.457821,0 days 00:00:00.279566,1173.6719882337175,1512.0862192448706,COMPLETE
150,0.6647527517046556,2025-11-14 23:06:26.457930,2025-11-14 23:06:26.738402,0 days 00:00:00.280472,1116.3878910251487,1570.9753996299703,COMPLETE
151,0.6642559222718132,2025-11-14 23:06:26.738514,2025-11-14 23:06:27.027628,0 days 00:00:00.289114,1197.7230369076633,1529.9699178129704,COMPLETE
152,0.6643976960825726,2025-11-14 23:06:27.027736,2025-11-14 23:06:27.307647,0 days 00:00:00.279911,1172.4127620788624,1555.6357343990926,COMPLETE
153,0.6645210504789989,2025-11-14 23:06:27.307757,2025-11-14 23:06:27.597083,0 days 00:00:00.289326,1153.6160083599116,1529.6494489572672,COMPLETE
154,0.6643180747526773,2025-11-14 23:06:27.597204,2025-11-14 23:06:27.878265,0 days 00:00:00.281061,1194.5003185781,1475.9388939959504,COMPLETE
155,0.6643666682587095,2025-11-14 23:06:27.878378,2025-11-14 23:06:28.158008,0 days 00:00:00.279630,1176.990932005757,1575.2415835033448,COMPLETE
156,0.6646182519806857,2025-11-14 23:06:28.158114,2025-11-14 23:06:28.446051,0 days 00:00:00.287937,1139.7445130757515,1504.7344888102425,COMPLETE
157,0.6644909324390368,2025-11-14 23:06:28.446180,2025-11-14 23:06:28.727729,0 days 00:00:00.281549,1157.794895092578,1542.7835442820021,COMPLETE
158,0.6642294591757644,2025-11-14 23:06:28.727843,2025-11-14 23:06:29.008401,0 days 00:00:00.280558,1199.5106120872165,1576.0616027401989,COMPLETE
159,0.6642350309631935,2025-11-14 23:06:29.008506,2025-11-14 23:06:29.297284,0 days 00:00:00.288778,1198.5728351383132,1576.5347715165833,COMPLETE
160,0.6642272980841493,2025-11-14 23:06:29.297395,2025-11-14 23:06:29.577232,0 days 00:00:00.279837,1199.9061290039137,1574.6731845478462,COMPLETE
161,0.6643764442461125,2025-11-14 23:06:29.577342,2025-11-14 23:06:29.858428,0 days 00:00:00.281086,1175.3825465697362,1577.8669062201427,COMPLETE
162,0.6695209332229166,2025-11-14 23:06:29.858537,2025-11-14 23:06:30.146826,0 days 00:00:00.288289,1175.5338799100268,805.7468933189549,COMPLETE
163,0.6642363886475503,2025-11-14 23:06:30.146937,2025-11-14 23:06:30.428235,0 days 00:00:00.281298,1198.161878367852,1597.9026843768982,COMPLETE
164,0.6642269656744848,2025-11-14 23:06:30.428438,2025-11-14 23:06:30.717720,0 days 00:00:00.289282,1199.7016075465708,1595.5224194978175,COMPLETE
165,0.6645940346032495,2025-11-14 23:06:30.717831,2025-11-14 23:06:30.998352,0 days 00:00:00.280521,1141.3709223017552,1599.3808744113876,COMPLETE
166,0.6644695474694108,2025-11-14 23:06:30.998456,2025-11-14 23:06:31.279339,0 days 00:00:00.280883,1160.6239386483355,1561.6172161493305,COMPLETE
167,0.6642390961357539,2025-11-14 23:06:31.279450,2025-11-14 23:06:31.568705,0 days 00:00:00.289255,1197.8908852608126,1576.8328847020086,COMPLETE
168,0.6648259487566969,2025-11-14 23:06:31.568812,2025-11-14 23:06:31.850983,0 days 00:00:00.282171,1106.1135176721525,1596.4457383600304,COMPLETE
169,0.6646516940814767,2025-11-14 23:06:31.851086,2025-11-14 23:06:32.131570,0 days 00:00:00.280484,1133.6383308106585,1513.852576267283,COMPLETE
170,0.6642401467086056,2025-11-14 23:06:32.131680,2025-11-14 23:06:32.420879,0 days 00:00:00.289199,1199.7688587913,1537.3090503140677,COMPLETE
171,0.6642478249832254,2025-11-14 23:06:32.420988,2025-11-14 23:06:32.701564,0 days 00:00:00.280576,1198.1321246789698,1541.4545357020197,COMPLETE
172,0.664225350333029,2025-11-14 23:06:32.701678,2025-11-14 23:06:32.989884,0 days 00:00:00.288206,1199.9805999482428,1599.1390385051475,COMPLETE
173,0.664411100993583,2025-11-14 23:06:32.989993,2025-11-14 23:06:33.269602,0 days 00:00:00.279609,1169.8175917254698,1575.0149898909892,COMPLETE
174,0.6643756832433515,2025-11-14 23:06:33.269709,2025-11-14 23:06:33.549972,0 days 00:00:00.280263,1175.6409229585577,1599.8827186480892,COMPLETE
175,0.6645093595187709,2025-11-14 23:06:33.550079,2025-11-14 23:06:33.839818,0 days 00:00:00.289739,1154.776589093432,1543.8805588697758,COMPLETE
176,0.6643838108720403,2025-11-14 23:06:33.839930,2025-11-14 23:06:34.120277,0 days 00:00:00.280347,1181.0639568645317,1486.996692286458,COMPLETE
177,0.6681011225394947,2025-11-14 23:06:34.120386,2025-11-14 23:06:34.400966,0 days 00:00:00.280580,677.2185817801608,1574.642877182783,COMPLETE
178,0.6645162574239141,2025-11-14 23:06:34.401084,2025-11-14 23:06:34.689039,0 days 00:00:00.287955,1155.0781132256122,1519.7606629113156,COMPLETE
179,0.6642389584319235,2025-11-14 23:06:34.689148,2025-11-14 23:06:34.968591,0 days 00:00:00.279443,1199.0763371261687,1549.5034878860533,COMPLETE
180,0.6642294521182427,2025-11-14 23:06:34.968704,2025-11-14 23:06:35.256524,0 days 00:00:00.287820,1199.3029708233587,1598.4244768645367,COMPLETE
181,0.6642257582886553,2025-11-14 23:06:35.256632,2025-11-14 23:06:35.536360,0 days 00:00:00.279728,1199.91879854176,1599.9377072507796,COMPLETE
182,0.6643866605854206,2025-11-14 23:06:35.536473,2025-11-14 23:06:35.817316,0 days 00:00:00.280843,1173.8343922253644,1596.9852846933986,COMPLETE
183,0.664373173010633,2025-11-14 23:06:35.817426,2025-11-14 23:06:36.105624,0 days 00:00:00.288198,1175.959969237333,1573.4121304324697,COMPLETE
184,0.6645831996863864,2025-11-14 23:06:36.105731,2025-11-14 23:06:36.385897,0 days 00:00:00.280166,1143.0477071655619,1599.5400663479459,COMPLETE
185,0.6652495677848396,2025-11-14 23:06:36.386008,2025-11-14 23:06:36.666983,0 days 00:00:00.280975,1162.4562278878457,1204.3767724902923,COMPLETE
186,0.6642532553721118,2025-11-14 23:06:36.667093,2025-11-14 23:06:36.955398,0 days 00:00:00.288305,1196.5161923064,1551.9393565369999,COMPLETE
187,0.6646880642566204,2025-11-14 23:06:36.955509,2025-11-14 23:06:37.245708,0 days 00:00:00.290199,1126.3105896584284,1573.8505935745175,COMPLETE
188,0.6643585749687801,2025-11-14 23:06:37.245839,2025-11-14 23:06:37.534300,0 days 00:00:00.288461,1178.3702705377932,1599.4278652545647,COMPLETE
189,0.6645478218433145,2025-11-14 23:06:37.534412,2025-11-14 23:06:37.811727,0 days 00:00:00.277315,1149.9756672724839,1519.2586057353244,COMPLETE
190,0.6642412598449514,2025-11-14 23:06:37.811846,2025-11-14 23:06:38.089994,0 days 00:00:00.278148,1198.498633553184,1552.609261709007,COMPLETE
191,0.6642487846242899,2025-11-14 23:06:38.090097,2025-11-14 23:06:38.377922,0 days 00:00:00.287825,1196.567848694524,1566.8945593320957,COMPLETE
192,0.6642398373863136,2025-11-14 23:06:38.378038,2025-11-14 23:06:38.659254,0 days 00:00:00.281216,1198.9468680532286,1549.2017427931564,COMPLETE
193,0.6643854466953444,2025-11-14 23:06:38.659373,2025-11-14 23:06:38.939533,0 days 00:00:00.280160,1173.9134610761093,1581.0790122371911,COMPLETE
194,0.6644940675874547,2025-11-14 23:06:38.939646,2025-11-14 23:06:39.228181,0 days 00:00:00.288535,1157.4479870210653,1539.38502202983,COMPLETE
195,0.6643828621729105,2025-11-14 23:06:39.228294,2025-11-14 23:06:39.508392,0 days 00:00:00.280098,1178.8597913602723,1504.0621420070386,COMPLETE
196,0.6642372065386644,2025-11-14 23:06:39.508498,2025-11-14 23:06:39.797401,0 days 00:00:00.288903,1198.2986113731017,1573.1209168355774,COMPLETE
197,0.6642277247803475,2025-11-14 23:06:39.797515,2025-11-14 23:06:40.078537,0 days 00:00:00.281022,1199.8098239498347,1575.6400474076434,COMPLETE
198,0.6646474987753607,2025-11-14 23:06:40.078650,2025-11-14 23:06:40.358809,0 days 00:00:00.280159,1133.1611436582339,1599.282637622329,COMPLETE
199,0.664471495706548,2025-11-14 23:06:40.358921,2025-11-14 23:06:40.647651,0 days 00:00:00.288730,1160.1610106880444,1573.6719534272909,COMPLETE
