number,value,datetime_start,datetime_complete,duration,params_beta,params_sigma,state
174,0.6823525578794741,2025-11-14 22:59:59.550309,2025-11-14 22:59:59.834623,0 days 00:00:00.284314,289.54206932195854,449.9436042072338,COMPLETE
175,0.6844831337048505,2025-11-14 22:59:59.834738,2025-11-14 23:00:00.120347,0 days 00:00:00.285609,192.69584887813326,440.2796374059586,COMPLETE
176,0.6824354035656351,2025-11-14 23:00:00.120462,2025-11-14 23:00:00.400343,0 days 00:00:00.279881,294.0846590810315,445.25870694362976,COMPLETE
177,0.6848312578282406,2025-11-14 23:00:00.400453,2025-11-14 23:00:00.685199,0 days 00:00:00.284746,283.0044488235977,384.513093623015,COMPLETE
178,0.6826572681694301,2025-11-14 23:00:00.685308,2025-11-14 23:00:00.970088,0 days 00:00:00.284780,295.9081335442549,437.9468102829605,COMPLETE
179,0.6825411196241272,2025-11-14 23:00:00.970201,2025-11-14 23:00:01.252691,0 days 00:00:00.282490,288.4397080665454,445.0366581677719,COMPLETE
180,0.6827574593332584,2025-11-14 23:00:01.252799,2025-11-14 23:00:01.537660,0 days 00:00:00.284861,299.97699729768135,433.04489191036345,COMPLETE
181,0.6824535673447051,2025-11-14 23:00:01.537782,2025-11-14 23:00:01.822125,0 days 00:00:00.284343,292.49570158216096,445.52858934462864,COMPLETE
182,0.6825890837507961,2025-11-14 23:00:01.822239,2025-11-14 23:00:02.102796,0 days 00:00:00.280557,295.6742006979493,440.02364672147667,COMPLETE
183,0.6825215505088138,2025-11-14 23:00:02.102915,2025-11-14 23:00:02.386216,0 days 00:00:00.283301,287.9633847511293,445.8409134172152,COMPLETE
184,0.6822455594943799,2025-11-14 23:00:02.386329,2025-11-14 23:00:02.670727,0 days 00:00:00.284398,296.07608838200565,449.7928170721688,COMPLETE
185,0.682321748673261,2025-11-14 23:00:02.670834,2025-11-14 23:00:02.950535,0 days 00:00:00.279701,291.6280241898613,449.79365921409504,COMPLETE
186,0.6825393347869941,2025-11-14 23:00:02.950645,2025-11-14 23:00:03.234327,0 days 00:00:00.283682,296.42218067292686,441.08340755635305,COMPLETE
187,0.6824203636575753,2025-11-14 23:00:03.234432,2025-11-14 23:00:03.516966,0 days 00:00:00.282534,285.66716310019854,449.92450303105255,COMPLETE
188,0.6826741864529066,2025-11-14 23:00:03.517079,2025-11-14 23:00:03.800199,0 days 00:00:00.283120,295.9755590182826,437.42772053563345,COMPLETE
189,0.6825335424796141,2025-11-14 23:00:03.800301,2025-11-14 23:00:04.080741,0 days 00:00:00.280440,291.11215513809856,443.9112894313102,COMPLETE
190,0.6826399111632164,2025-11-14 23:00:04.080855,2025-11-14 23:00:04.364504,0 days 00:00:00.283649,281.7550095146886,445.57059207973043,COMPLETE
191,0.6821819935962107,2025-11-14 23:00:04.364623,2025-11-14 23:00:04.648455,0 days 00:00:00.283832,299.9568437100774,449.72249234817195,COMPLETE
192,0.6821789960107831,2025-11-14 23:00:04.648562,2025-11-14 23:00:04.928024,0 days 00:00:00.279462,299.6206954745204,449.97772589580404,COMPLETE
193,0.6821876016997653,2025-11-14 23:00:04.928119,2025-11-14 23:00:05.211679,0 days 00:00:00.283560,299.42968806270284,449.8200446194108,COMPLETE
194,0.682470963036826,2025-11-14 23:00:05.211786,2025-11-14 23:00:05.495055,0 days 00:00:00.283269,299.6109908910507,441.46881289433907,COMPLETE
195,0.6823461220024811,2025-11-14 23:00:05.495165,2025-11-14 23:00:05.775084,0 days 00:00:00.279919,299.94055314582283,444.93028499436554,COMPLETE
196,0.682621557204177,2025-11-14 23:00:05.775196,2025-11-14 23:00:06.062286,0 days 00:00:00.287090,296.114283060249,438.86936439677237,COMPLETE
197,0.682763795097896,2025-11-14 23:00:06.062405,2025-11-14 23:00:06.347199,0 days 00:00:00.284794,296.05553282502785,434.82302589487205,COMPLETE
198,0.6823325257753553,2025-11-14 23:00:06.347314,2025-11-14 23:00:06.627227,0 days 00:00:00.279913,299.7019283614015,445.445188499089,COMPLETE
199,0.68228272958867,2025-11-14 23:00:06.627348,2025-11-14 23:00:06.913146,0 days 00:00:00.285798,294.05626743987824,449.71568625933156,COMPLETE
